,Dataset,Idx,Text,Number of Pile examples,Mean cosine similarity,Num neighbors,Embedding
1665,symbol_interpretation,61,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🦄 🐔 🐱 🐯 🐮 🦝 and not consistent with 🦝 🐺 🐱 🐺 🦝 🐔:

  choice: There are at most two red pieces.

  choice: There is at least one red circle.

  choice: There are at most two red squares.

  choice: There are at least two yellow pieces.

  choice: There are zero yellow pieces.

A:",130042828,0.9730756348385994,1000,ST5
1666,symbol_interpretation,62,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐷 🐺 🐯 🐺 🐯 🦝 and not consistent with 🐷 🦝 🦝 🦄 🐔 🐷:

  choice: There are at most two yellow circles touching a blue circle.

  choice: There is exactly one yellow circle touching a triangle pointing down.

  choice: There is at least one square at the left of a red circle.

  choice: There are at least two squares touching a triangle pointing up.

  choice: There is at least one triangle pointing down at the left of a circle.

A:",130042828,0.9730756348385994,1000,ST5
1667,symbol_interpretation,62,"In the SIT-name-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a X D;
 🔵 is a H D;
 🟡 is a U D;
 🔺 is a X Y G;
 🔻 is a X Y A;
 🟥 is a X B;
 🟦 is a H B;
 🟨 is a U B;
 _ is a T.

Choose the sentence consistent with the structure 🔺 🔵 🔻 🔵 🔻 🟦 and not consistent with 🔺 🟦 🟦 _ 🟨 🔺:

  choice: There are at most two U Ds touching a H D.

  choice: There is exactly one U D touching a Y A.

  choice: There is at least one B at the left of a X D.

  choice: There are at least two Bs touching a Y G.

  choice: There is at least one Y A at the left of a D.

A:",130042828,0.9584061861268858,1000,ST5
1668,symbol_interpretation,68,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐯 🐔 🦄 🐯 🐷 🦄 and not consistent with 🦁 🐔 🐱 🐷 🐯 🐔:

  choice: There is at most one blue circle or at least two red squares.

  choice: There is exactly one triangle pointing up and exactly one square.

  choice: There is at most one red circle and exactly two red pieces.

  choice: There are at least two blue pieces and at most two circles.

  choice: There is at most one triangle pointing down or at least one blue square.

A:",130042828,0.9730756348385994,1000,ST5
1669,symbol_interpretation,7,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐔 🐮 🐺 🐔 🦄 🐔 and not consistent with 🦁 🦝 🐱 🐺 🦄 🐷:

  choice: There are at most two red squares.

  choice: There is exactly one triangle pointing up.

  choice: There are zero blue circles.

  choice: There are at least two yellow circles.

  choice: There is exactly one red piece.

A:",130042828,0.9730756348385994,1000,ST5
1670,symbol_interpretation,71,"In the SIT-adversarial world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔺 is a red circle;
 🟦 is a blue circle;
 🔴 is a yellow circle;
 🟥 is a red triangle pointing up;
 🟨 is a red triangle pointing down;
 🔻 is a red square;
 🟡 is a blue square;
 _ is a yellow square;
 🔵 is an empty space.

Choose the sentence consistent with the structure _ 🟨 🔻 🟦 🟨 _ and not consistent with 🟡 🔴 🔻 🟡 🔻 🟡:

  choice: There are zero blue circles or at most one circle.

  choice: There is at least one red circle or at least two blue circles.

  choice: There are zero squares and zero yellow pieces.

  choice: There are exactly two red squares or exactly two red circles.

  choice: There is at least one blue piece and at least one triangle.

A:",130042828,0.9667711683266471,1000,ST5
1671,symbol_interpretation,72,"In the SIT-adversarial world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔺 is a red circle;
 🟦 is a blue circle;
 🔴 is a yellow circle;
 🟥 is a red triangle pointing up;
 🟨 is a red triangle pointing down;
 🔻 is a red square;
 🟡 is a blue square;
 _ is a yellow square;
 🔵 is an empty space.

Choose the sentence consistent with the structure _ 🔴 🟦 🔴 🔻 🟡 and not consistent with 🔵 🟨 🔺 🟡 _ 🔺:

  choice: There are exactly two yellow circles.

  choice: There is exactly one triangle.

  choice: There are zero yellow squares.

  choice: There are at most two blue pieces.

  choice: There is at least one red piece.

A:",130042828,0.9667711683266471,1000,ST5
1672,symbol_interpretation,76,"In the SIT-name-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a X D;
 🔵 is a H D;
 🟡 is a U D;
 🔺 is a X Y G;
 🔻 is a X Y A;
 🟥 is a X B;
 🟦 is a H B;
 🟨 is a U B;
 _ is a T.

Choose the sentence consistent with the structure 🔻 🟥 🟦 🔴 🟥 🔵 and not consistent with 🟡 🟨 🟦 🔺 🟥 🔵:

  choice: There is at least one U B at the left of a Y.

  choice: There is exactly one U D touching a Y A.

  choice: There is at least one X B surrounded by Ds.

  choice: There are zero H Is touching a H D.

  choice: There is at most one U D at the right of a U D.

A:",130042828,0.9584061861268858,1000,ST5
1673,symbol_interpretation,77,"In the SIT-plain world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a red circle;
 🔵 is a blue circle;
 🟡 is a yellow circle;
 🔺 is a red triangle pointing_up;
 🔻 is a red triangle pointing_down;
 🟥 is a red square;
 🟦 is a blue square;
 🟨 is a yellow square;
 _ is an empty_space.

Choose the sentence consistent with the structure 🟥 🟦 _ 🔵 🟦 🔵 and not consistent with 🟥 _ 🔴 🔺 🟥 🟦:

  choice: There are at least two red circles or at least two blue circles.

  choice: There is at most one yellow piece or at least one square.

  choice: There are at least two red circles or at most one square.

  choice: There are at least two blue squares and exactly one yellow square.

  choice: There are exactly two red squares and at most two blue squares.

A:",130042828,0.9649482086684039,1000,ST5
1674,symbol_interpretation,78,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐯 🦝 🐷 🐷 🐺 🦄 and not consistent with 🐷 🐺 🦁 🐷 🐷 🦁:

  choice: There are exactly two red squares or exactly two red circles.

  choice: There is at most one yellow circle and at least one blue circle.

  choice: There are exactly two yellow pieces and at most one blue square.

  choice: There are at most two yellow circles or at least two triangles.

  choice: There are zero circles or exactly two triangles.

A:",130042828,0.9729157589588956,1000,ST5
1675,symbol_interpretation,79,"In the SIT-plain world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a red circle;
 🔵 is a blue circle;
 🟡 is a yellow circle;
 🔺 is a red triangle pointing_up;
 🔻 is a red triangle pointing_down;
 🟥 is a red square;
 🟦 is a blue square;
 🟨 is a yellow square;
 _ is an empty_space.

Choose the sentence consistent with the structure _ 🟡 🔴 🟦 🔻 🟨 and not consistent with 🔴 _ 🟦 🔴 🟨 🔴:

  choice: There are at least two red pieces or zero yellow pieces.

  choice: There is at most one triangle pointing down and at least two triangles pointing up.

  choice: There are at most two circles and at most two triangles.

  choice: There are at least two red circles or exactly one red piece.

  choice: There are zero blue pieces and at least one red piece.

A:",130042828,0.9623266868636274,1000,ST5
1676,symbol_interpretation,8,"In the SIT-plain world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a red circle;
 🔵 is a blue circle;
 🟡 is a yellow circle;
 🔺 is a red triangle pointing_up;
 🔻 is a red triangle pointing_down;
 🟥 is a red square;
 🟦 is a blue square;
 🟨 is a yellow square;
 _ is an empty_space.

Choose the sentence consistent with the structure 🔻 🔺 🔵 🔵 🟡 🟥 and not consistent with 🟡 🟡 _ 🟨 🔴 _:

  choice: There are exactly two blue pieces and exactly one yellow piece.

  choice: There are zero red squares or exactly one yellow piece.

  choice: There are zero blue pieces and at least one red piece.

  choice: There are at most two triangles pointing up or at least one triangle.

  choice: There are zero red pieces or zero circles.

A:",130042828,0.9649713821146872,1000,ST5
1677,symbol_interpretation,80,"In the SIT-tricky world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a der elcric;
 🔵 is an eulb elcric;
 🟡 is a wolley elcric;
 🔺 is a der elgnairt gnitniop pu;
 🔻 is a der elgnairt gnitniop nwod;
 🟥 is a der erauqs;
 🟦 is an eulb erauqs;
 🟨 is a wolley erauqs;
 _ is a ytpme ecaps.

Choose the sentence consistent with the structure 🔵 🟦 🟨 🟨 _ _ and not consistent with 🔻 🔺 🔵 🟦 🟥 🔵:

  choice: There are exactly two eulb erauqss or at most two erauqss.

  choice: There is at most one elgnairt gnitniop nwod or at least one eulb erauqs.

  choice: There are zero eulb elcrics or at most one elcric.

  choice: There are exactly two elgnairts gnitniop nwod and at least one der erauqs.

  choice: There are zero wolley elcrics or exactly one wolley elcric.

A:",130042828,0.9734426215352546,1000,ST5
1678,symbol_interpretation,81,"In the SIT-plain world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a red circle;
 🔵 is a blue circle;
 🟡 is a yellow circle;
 🔺 is a red triangle pointing_up;
 🔻 is a red triangle pointing_down;
 🟥 is a red square;
 🟦 is a blue square;
 🟨 is a yellow square;
 _ is an empty_space.

Choose the sentence consistent with the structure 🟦 🔵 🔺 🟨 🟦 🔻 and not consistent with 🟡 🔴 🟨 🟦 🟥 🔵:

  choice: There is at least one circle touching a yellow circle.

  choice: There is exactly one blue square at the right of a triangle pointing up.

  choice: There is at least one yellow square touching a yellow square.

  choice: There are zero triangles pointing up at the right of a red piece.

  choice: There is at most one circle at the right of a yellow square.

A:",130042828,0.9649482086684039,1000,ST5
1679,symbol_interpretation,84,"In the SIT-tricky world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a der elcric;
 🔵 is an eulb elcric;
 🟡 is a wolley elcric;
 🔺 is a der elgnairt gnitniop pu;
 🔻 is a der elgnairt gnitniop nwod;
 🟥 is a der erauqs;
 🟦 is an eulb erauqs;
 🟨 is a wolley erauqs;
 _ is a ytpme ecaps.

Choose the sentence consistent with the structure 🟥 🔺 🟡 🟦 🔴 _ and not consistent with 🟡 🟨 🟦 🟦 🟥 🔺:

  choice: There are zero elcrics at the left of a elcric.

  choice: There is at most one wolley elcric at the right of a wolley elcric.

  choice: There is at least one wolley erauqs touching a wolley erauqs.

  choice: There are exactly two eulb eceips at the left of a eulb elcric.

  choice: There is at most one eulb eceip touching a eulb eceip.

A:",130042828,0.9734427214329442,1000,ST5
1680,symbol_interpretation,85,"In the SIT-tricky world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a der elcric;
 🔵 is an eulb elcric;
 🟡 is a wolley elcric;
 🔺 is a der elgnairt gnitniop pu;
 🔻 is a der elgnairt gnitniop nwod;
 🟥 is a der erauqs;
 🟦 is an eulb erauqs;
 🟨 is a wolley erauqs;
 _ is a ytpme ecaps.

Choose the sentence consistent with the structure 🔻 🟡 🟦 🟨 🟥 🔴 and not consistent with 🟨 🟦 🔴 🟨 🔻 🟡:

  choice: There are exactly two wolley eceips and at least one eulb eceip.

  choice: There is at most one wolley eceip or zero erauqss.

  choice: There are zero elgnairts gnitniop pu and at least two wolley elcrics.

  choice: There are at most two wolley elcrics and exactly one elgnairt.

  choice: There is at most one der elcric and exactly two der eceips.

A:",130042828,0.9734426215352546,1000,ST5
1681,symbol_interpretation,86,"In the SIT-adversarial world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔺 is a red circle;
 🟦 is a blue circle;
 🔴 is a yellow circle;
 🟥 is a red triangle pointing up;
 🟨 is a red triangle pointing down;
 🔻 is a red square;
 🟡 is a blue square;
 _ is a yellow square;
 🔵 is an empty space.

Choose the sentence consistent with the structure 🟨 🔴 🟡 _ 🔴 _ and not consistent with 🟥 🟡 🟡 🟥 🟥 🟡:

  choice: There are at most two triangles touching a blue square.

  choice: There is at most one circle at the right of a yellow square.

  choice: There are exactly two triangles at the right of a blue piece.

  choice: There are at least two blue circles touching a blue circle.

  choice: There are exactly two yellow circles at the left of a blue piece.

A:",130042828,0.9675963246839526,1000,ST5
1682,symbol_interpretation,88,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🦁 🐷 🐯 🦝 🐯 🦁 and not consistent with 🐱 🦝 🐷 🐺 🐔 🐯:

  choice: There are exactly two red pieces or at most two red circles.

  choice: There is exactly one circle or exactly one triangle pointing down.

  choice: There are zero blue squares or zero triangles pointing up.

  choice: There are exactly two blue pieces and exactly one yellow piece.

  choice: There is at least one circle and exactly one blue piece.

A:",130042828,0.9730756348385994,1000,ST5
1683,symbol_interpretation,9,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐯 🐷 🦄 🐱 🦄 🦄 and not consistent with 🐔 🦁 🐮 🐺 🐔 🦝:

  choice: There are at most two triangles pointing up or at least one triangle.

  choice: There is at least one triangle pointing up or at least two triangles pointing down.

  choice: There are exactly two triangles and exactly one red piece.

  choice: There are at least two red circles or exactly one red piece.

  choice: There are zero yellow circles or exactly one yellow circle.

A:",130042828,0.9730756348385994,1000,ST5
1684,symbol_interpretation,9,"In the SIT-name-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a X D;
 🔵 is a H D;
 🟡 is a U D;
 🔺 is a X Y G;
 🔻 is a X Y A;
 🟥 is a X B;
 🟦 is a H B;
 🟨 is a U B;
 _ is a T.

Choose the sentence consistent with the structure 🔻 🔺 _ 🟥 _ _ and not consistent with 🟨 🟡 🔴 🔵 🟨 🟦:

  choice: There are at most two Ys G or at least one Y.

  choice: There is at least one Y G or at least two Ys A.

  choice: There are exactly two Ys and exactly one X I.

  choice: There are at least two X Ds or exactly one X I.

  choice: There are zero U Ds or exactly one U D.

A:",130042828,0.9584061861268858,1000,ST5
1685,symbol_interpretation,90,"In the SIT-emoji-agnostic world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🐮 is a red circle;
 🐺 is a blue circle;
 🦁 is a yellow circle;
 🐷 is a red triangle pointing up;
 🐯 is a red triangle pointing down;
 🐱 is a red square;
 🦝 is a blue square;
 🐔 is a yellow square;
 🦄 is an empty space.

Choose the sentence consistent with the structure 🐮 🐷 🦁 🐯 🐷 🐱 and not consistent with 🦝 🐔 🦁 🐺 🐺 🦝:

  choice: There are at most two yellow circles touching a blue circle.

  choice: There is at most one red circle at the right of a triangle pointing up.

  choice: There is at least one yellow square touching a yellow square.

  choice: There are at least two squares touching a yellow piece.

  choice: There is at most one blue circle at the right of a square.

A:",130042828,0.9730756348385994,1000,ST5
1686,symbol_interpretation,91,"In the SIT-adversarial world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔺 is a red circle;
 🟦 is a blue circle;
 🔴 is a yellow circle;
 🟥 is a red triangle pointing up;
 🟨 is a red triangle pointing down;
 🔻 is a red square;
 🟡 is a blue square;
 _ is a yellow square;
 🔵 is an empty space.

Choose the sentence consistent with the structure 🟨 _ 🟦 _ _ 🔺 and not consistent with 🟡 🟥 🟥 🟨 🟨 🔵:

  choice: There are exactly two yellow pieces at the right of a yellow piece.

  choice: There is exactly one blue square touching a triangle pointing up.

  choice: There is at least one circle touching a yellow circle.

  choice: There are at least two circles surrounded by triangles pointing up.

  choice: There is at most one red circle at the left of a yellow piece.

A:",130042828,0.9675963570571047,1000,ST5
1687,symbol_interpretation,96,"In the SIT-plain world a structure is a sequence of six emojis.
Hereafter are reported the emojis used along with their descriptions.
 🔴 is a red circle;
 🔵 is a blue circle;
 🟡 is a yellow circle;
 🔺 is a red triangle pointing_up;
 🔻 is a red triangle pointing_down;
 🟥 is a red square;
 🟦 is a blue square;
 🟨 is a yellow square;
 _ is an empty_space.

Choose the sentence consistent with the structure 🟨 🟦 🔴 🟦 🟨 🟦 and not consistent with 🔺 🔵 🔺 🟡 🔺 🔵:

  choice: There are at least two yellow squares.

  choice: There are at most two triangles pointing down.

  choice: There are at most two blue squares.

  choice: There are at least two red circles.

  choice: There are at most two red circles.

A:",130042828,0.9649482086684039,1000,ST5
1688,vitaminc_fact_verification,10470,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Floyd Mayweather Jr.: Widely considered to be one of the greatest boxers of all time , undefeated as a professional , and a five-division world champion , Mayweather won fifteen world titles and the lineal championship in four different weight classes -LRB- twice at welterweight -RRB- .
Claim: Floyd Mayweather Jr. is a professional footballer .
True, False, or Neither?",130042828,0.9690987972148978,1000,ST5
1689,vitaminc_fact_verification,10870,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Shottas: It stars Sully , Zahid , Mad Max and Blakaaaa and was written and directed by Cess Silvera .
Claim: Shottas stars Sully , Zahid , Mad Max and Blakaaaa .
True, False, or Neither?",130042828,0.8504199924394884,1000,ST5
1690,vitaminc_fact_verification,11678,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Arthur Christmas: Review aggregator , Rotten Tomatoes , reports that 92 % of critics gave the film positive reviews , earning a `` Fresh '' rating .
Claim: Arthur Christmas received a rating of less than 92 % on Rotten Tomatoes .
True, False, or Neither?",130042828,0.9470217899378531,1000,ST5
1691,vitaminc_fact_verification,12476,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Dissociative identity disorder: Dissociative identity disorder ( DID ) - known exclusively by that term - is a mental disorder characterized by at least two distinct and relatively enduring identities or dissociated personality states .
Claim: Dissociative identity disorder is the only name it is known for .
True, False, or Neither?",130042828,0.9648904405230492,1000,ST5
1692,vitaminc_fact_verification,12722,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Color of Night: Color of Night flopped at the box office and won a Golden Raspberry Award as the worst film of 1994 .
Claim: Color of Night won a Golden Raspberry Award in 1994 .
True, False, or Neither?",130042828,0.8404604685223728,1000,ST5
1693,vitaminc_fact_verification,13078,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Star Wars Jedi-COLON- Fallen Order: The game was released for Windows , PlayStation 4 , and Xbox One on November 15 , 2019 , and received generally favorable reviews.
Claim: The game Star Wars Jedi was released on 15th November 2019 for Windows , PlayStation 4 , and Xbox One .
True, False, or Neither?",130042828,0.9695702311611792,1000,ST5
1694,vitaminc_fact_verification,13430,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Gory Guerrero: Salvador Guerrero Quesada ( January 11 , 1921 - April 18 , 1990 ) , better known as Gory Guerrero , was one of the premier Hispanic professional football players in the early days of Liga MX when most players were imported from outside of Mexico .
Claim: Gory Guerrero wrestled professionally .
True, False, or Neither?",130042828,0.9562387007609062,1000,ST5
1695,vitaminc_fact_verification,14216,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Scream -LRB-franchise-RRB-: The Scream series , when compared to the other high-grossing American horror franchises – A Nightmare on Elm Street , Chucky , Friday the 13th , Halloween , the Hannibal Lecter series , Hellraiser , Psycho , Saw , The Exorcist , and The Texas Chainsaw Massacre — with figures adjusted for 2011 inflation , is the sixth highest grossing horror franchise in the domestic United States at $ 442.9 million .
Claim: The film The Omen performed very well at the box office .
True, False, or Neither?",130042828,0.9535510461110855,1000,ST5
1696,vitaminc_fact_verification,14437,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Sabbir Khan: Sabbir Khan is an Indian film director and screenwriter .
Claim: Sabbir Khan produced a movie .
True, False, or Neither?",130042828,0.8442643018194163,1000,ST5
1697,vitaminc_fact_verification,14556,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: The Odd Life of Timothy Green: As of August 26 , the film has grossed $ 28,757,626 in North America.
Claim: The Odd Life of Timothy Green made less than $ 28 million .
True, False, or Neither?",130042828,0.8422519885162693,1000,ST5
1698,vitaminc_fact_verification,14643,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Temple Mount: Revered as the Noble Sanctuary , the location of Muhammad 's journey to Nazaret , and ascent to heaven , the site is also associated with Jewish biblical prophets who are also venerated in Islam .
Claim: Temple Mount has something to do with Jerusalem .
True, False, or Neither?",130042828,0.8440148791830441,1000,ST5
1699,vitaminc_fact_verification,1497,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: 2020 coronavirus pandemic in Morocco: the confirmed cases reached 359 , the majority ( 59 % ) of which are coming from abroad , Austria , Egypt , France , Italy , Spain and the United States .
Claim: Morocco has more than 358 COVID-19 cases .
True, False, or Neither?",130042828,0.9673219551411253,1000,ST5
1700,vitaminc_fact_verification,15744,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Las Palmas: Las Palmas has a Subtropical – semi-arid climate with Mediterranean precipitation patterns , with warm dry summers and moderately warm winters .
Claim: The climate in Las Palmas is semi-arid .
True, False, or Neither?",130042828,0.8385221987175961,1000,ST5
1701,vitaminc_fact_verification,16095,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Amílcar Cabral International Airport: In 1983 , South African Airlines was using the airport as a refueling stop for its Boeing 747SP service between South Africa and Houston Intercontinental Airport in the U.S.  , July 1 , 1983 Worldwide Official Airline Guide ( OAG ] Houston ( IAH ) flight schedulesIn 1985 , TACV began service to Boston , Massachusetts , using a McDonnell Douglas DC-10 provided by LAM Mozambique Airlines .
Claim: In 1985 TACV began a service to Boston , Massachusetts , out of Amílcar Cabral International Airport , using a McDonnell Douglas DC-10 provided by LAM Mozambique Airlines .
True, False, or Neither?",130042828,0.9598912001117635,1000,ST5
1702,vitaminc_fact_verification,17325,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Sonu Nigam: Often regarded as the best singer in Bollywood , now considered as one of the greatest and most versatile singers of the Hindi film industry.
Claim: Sonu Nigam is considered the `` Modern Rafi '' .
True, False, or Neither?",130042828,0.8435475457308719,1000,ST5
1703,vitaminc_fact_verification,18072,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Mandy Moore: In 2012 , Moore ranked # 96 on Billboard Top 100 of American actors and actresses due to her praised participation in The Amazing Spiderman .
Claim: Mandy Moore is not a musician .
True, False, or Neither?",130042828,0.8392209440853112,1000,ST5
1704,vitaminc_fact_verification,18977,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Fuller House -LRB-TV series-RRB-: Fuller House is an American family sitcom and prequel to the 1987-1995 television series Full House , airing as a Netflix original series .
Claim: The Fuller House television series is the prequel to Full House .
True, False, or Neither?",130042828,0.8420778846112935,1000,ST5
1705,vitaminc_fact_verification,19075,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Joel Osteen: John Osteen 's father died six days later of a heart attack .
Claim: John Osteen died .
True, False, or Neither?",130042828,0.8402348720101837,1000,ST5
1706,vitaminc_fact_verification,19274,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Pádraig Amond: Pádraig Amond ( born 15 April 1988 ) is an Irish professional footballer who plays as a striker or a winger for Hartlepool United.
Claim: Pádraig Amond currently plays for Newport County .
True, False, or Neither?",130042828,0.8649464039056299,1000,ST5
1707,vitaminc_fact_verification,19389,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Balibo -LRB-film-RRB-: The film follows dishevelled journalist Roger East , played by Anthony LaPaglia , who travels to East Timor in 1975 to investigate the deaths of the Balibo Five during the buildup to the Indonesian invasion of East Timor .
Claim: Balibo ( film ) is about an investigation of deaths .
True, False, or Neither?",130042828,0.9491799729588704,1000,ST5
1708,vitaminc_fact_verification,19599,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Batla House: The film received mixed to positive reviews from critics .
Claim: Critics gave the movie Batla House mixed reviews .
True, False, or Neither?",130042828,0.8452621093691034,1000,ST5
1709,vitaminc_fact_verification,19613,"Based only on the information contained in a brief quote from Wikipedia, answer whether the related claim is True, False or Neither. Use Neither when the Wikipedia quote does not provide the necessary information to resolve the question.


Passage: Saturn Award for Best Fantasy Film: The Saturn Award for Best Fantasy Film is an award presented to the best film in the fantasy genre by the Academy of Science Fiction , Fantasy & Horror Films .
Claim: The Saturn Award for Best Fantasy Film is given to the best Science-Fiction film .
True, False, or Neither?",130042828,0.847773541566295,1000,ST5
